reference,verse_text,word,strong,morphology,step_gloss,status,confidence,reviewer,decision,corrected_strong,notes
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",como,H834,HR/Tr,just/ as,provisional-reference,0.85,,,,
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",había,H559,HVqp3ms,he had said,provisional-reference,0.85,,,,
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",hizo,H6213,Hc/Vqw3ms,and/ he did,provisional-reference,0.85,,,,
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",Jehová,H3068,HNpt,Yahweh,provisional-reference,0.85,,,,
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",Sara,H8283,HR/Npf,to/ Sarah,provisional-reference,0.85,,,,
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",como,H834,HR/Tr,just/ as,provisional-reference,0.85,,,,
GEN 21:1,"Y visitó Jehová a Sara, como había dicho, e hizo Jehová con Sara como había hablado.",hablado.,H1696,HVpp3ms,he had spoken,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",concibió,H2029,Hc/Vqw3fs,and/ she conceived,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",parió,H3205,Hc/Vqw3fs,and/ she bore,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",Sara,H8283,HNpf,Sarah,verified-open,1.0,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",Abraham,H85,HR/Npm,to/ Abraham,verified-open,1.0,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",hijo,H1121,HNcmsa,a son,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.","vejez,",H2208,HR/Ncmpc/Sp3ms,of/ old age<s>/ his,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",tiempo,H4150,HRd/Ncmsa,to the/ appointed time,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",que,H834,HTr,which,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",Dios,H430,HNcmpa,God,provisional-reference,0.85,,,,
GEN 21:2,"Y concibió y parió Sara a Abraham un hijo en su vejez, en el tiempo que Dios le había dicho.",dicho.,H1696,HVpp3ms,he had spoken,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",llamó,H7121,Hc/Vqw3ms,and/ he called,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",Abraham,H85,HNpm,Abraham,verified-open,1.0,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",nombre,H8034,HNcmsc,[the] name of,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",hijo,H1121,HNcmsc/Sp3ms,son/ his,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.","nació,",H3205,HTd/VNp3ms,who/ had been born,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",que,H834,HTr,whom,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",parió,H3205,HVqp3fs,she had borne,provisional-reference,0.85,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.","Sara,",H8283,HNpf,Sarah,verified-open,1.0,,,,
GEN 21:3,"Y llamó Abraham el nombre de su hijo que le nació, que le parió Sara, Isaac.",Isaac.,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",circuncidó,H4135,Hc/Vqw3ms,and/ he circumcised,provisional-reference,0.85,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",Abraham,H85,HNpm,Abraham,verified-open,1.0,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",hijo,H1121,HNcmsc/Sp3ms,son/ his,provisional-reference,0.85,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",Isaac,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",ocho,H8083,HAcbsc,eight,provisional-reference,0.85,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.","días,",H3117,HNcmpa,days,provisional-reference,0.85,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",como,H834,HR/Tr,just/ as,provisional-reference,0.85,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",Dios,H430,HNcmpa,God,provisional-reference,0.85,,,,
GEN 21:4,"Y circuncidó Abraham a su hijo Isaac de ocho días, como Dios le había mandado.",mandado.,H6680,HVpp3ms,he had commanded,provisional-reference,0.85,,,,
GEN 21:5,"Y era Abraham de cien años, cuando le nació Isaac su hijo.",Abraham,H85,HC/Npm,and/ Abraham,verified-open,1.0,,,,
GEN 21:5,"Y era Abraham de cien años, cuando le nació Isaac su hijo.",cien,H3967,HAcfsc,one hundred,provisional-reference,0.85,,,,
GEN 21:5,"Y era Abraham de cien años, cuando le nació Isaac su hijo.","años,",H8141,HNcfsa,year[s],provisional-reference,0.85,,,,
GEN 21:5,"Y era Abraham de cien años, cuando le nació Isaac su hijo.",nació,H3205,HR/VNcc,when/ was born,provisional-reference,0.85,,,,
GEN 21:5,"Y era Abraham de cien años, cuando le nació Isaac su hijo.",Isaac,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 21:5,"Y era Abraham de cien años, cuando le nació Isaac su hijo.",hijo.,H1121,HNcmsc,[was] a son of,provisional-reference,0.85,,,,
GEN 21:6,"Entonces dijo Sara: Dios me ha hecho reir, y cualquiera que lo oiga, se reirá conmigo.",dijo,H559,Hc/Vqw3fs,and/ she said,provisional-reference,0.85,,,,
GEN 21:6,"Entonces dijo Sara: Dios me ha hecho reir, y cualquiera que lo oiga, se reirá conmigo.",Sara:,H8283,HNpf,Sarah,verified-open,1.0,,,,
GEN 21:6,"Entonces dijo Sara: Dios me ha hecho reir, y cualquiera que lo oiga, se reirá conmigo.",Dios,H430,HNcmpa,God,provisional-reference,0.85,,,,
GEN 21:6,"Entonces dijo Sara: Dios me ha hecho reir, y cualquiera que lo oiga, se reirá conmigo.",hecho,H6213,HVqp3ms,he has made,provisional-reference,0.85,,,,
GEN 21:6,"Entonces dijo Sara: Dios me ha hecho reir, y cualquiera que lo oiga, se reirá conmigo.",cualquiera,H3605,HNcmsa,everyone,provisional-reference,0.85,,,,
GEN 21:6,"Entonces dijo Sara: Dios me ha hecho reir, y cualquiera que lo oiga, se reirá conmigo.",reirá,H6711,HVqi3ms,he will laugh,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,añadió:,H559,Hc/Vqw3fs,and/ she said,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,¿Quién,H4310,HPi,who?,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,dijera,H4448,HVpp3ms,has he said,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,Abraham,H85,HR/Npm,to/ Abraham,verified-open,1.0,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,Sara,H8283,HNpf,Sarah,verified-open,1.0,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,mamar,H3243,HVhp3fs,she has suckled,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,hijos?,H1121,HNcmpa,children,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,pues,H3588,HTc,for,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,parido,H3205,HVqp1cs,I have borne,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,hijo,H1121,HNcmsa,a son,provisional-reference,0.85,,,,
GEN 21:7,Y añadió: ¿Quién dijera a Abraham que Sara había de dar de mamar a hijos? pues que le he parido un hijo a su vejez.,vejez.,H2208,HR/Ncmpc/Sp3ms,of/ old age<s>/ his,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",creció,H1431,Hc/Vqw3ms,and/ he grew up,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.","niño,",H3206,HTd/Ncmsa,the/ child,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",hizo,H6213,Hc/Vqw3ms,and/ he prepared,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",Abraham,H85,HNpm,Abraham,verified-open,1.0,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",gran,H1419,HAamsa,great,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",banquete,H4960,HNcmsa,a feast,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",día,H3117,HR/Ncmsc,on/ [the] day,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",destetado,H1580,Hc/VNw3ms,and/ he was weaned,provisional-reference,0.85,,,,
GEN 21:8,"Y creció el niño, y fue destetado; e hizo Abraham gran banquete el día que fue destetado Isaac.",Isaac.,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.",vio,H7200,Hc/Vqw3fs,and/ she saw,provisional-reference,0.85,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.",Sara,H8283,HNpf,Sarah,verified-open,1.0,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.",hijo,H1121,HNcmsc,[the] son of,provisional-reference,0.85,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.",Agar,H1904,HNpf,Hagar,verified-open,1.0,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.","Egipcia,",H4713,HTd/Ngfsa,the/ Egyptian,provisional-reference,0.85,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.",cual,H834,HTr,whom,provisional-reference,0.85,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.","Abraham,",H85,HR/Npm,to/ Abraham,verified-open,1.0,,,,
GEN 21:9,"Y vio Sara al hijo de Agar la Egipcia, el cual había ésta parido a Abraham, que se burlaba.",burlaba.,H6711,HVprmsa,mocking,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",dijo,H559,Hc/Vqw3fs,and/ she said,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",Abraham:,H85,HR/Npm,to/ Abraham,verified-open,1.0,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",Echa,H1644,HVpv2ms,drive out,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",esta,H2063,HTd/Tm,<the>/ this,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",sierva,H519,HTd/Ncfsa,the/ slave woman,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",hijo;,H1121,HNcmsc/Sp3fs,son/ her,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",hijo,H1121,HNcmsc,[the] son of,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",esta,H2063,HTd/Tm,<the>/ this,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",sierva,H519,HTd/Ncfsa,the/ slave woman,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",no,H3808,HTn,not,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",ha,H3423,HVqi3ms,he will inherit,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",con,H5973,HR,with,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.","hijo,",H1121,HNcmsc/Sp1bs,son/ my,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",con,H5973,HR,with,provisional-reference,0.85,,,,
GEN 21:10,"Por tanto dijo a Abraham: Echa a esta sierva y a su hijo; que el hijo de esta sierva no ha de heredar con mi hijo, con Isaac.",Isaac.,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 21:11,Este dicho pareció grave en gran manera a Abraham a causa de su hijo.,dicho,H1697,HTd/Ncmsa,the/ matter,provisional-reference,0.85,,,,
GEN 21:11,Este dicho pareció grave en gran manera a Abraham a causa de su hijo.,pareció,H7489,Hc/Vqw3ms,and/ it was displeasing,provisional-reference,0.85,,,,
GEN 21:11,Este dicho pareció grave en gran manera a Abraham a causa de su hijo.,gran,H3966,HAcmsa,exceedingly,provisional-reference,0.85,,,,
GEN 21:11,Este dicho pareció grave en gran manera a Abraham a causa de su hijo.,Abraham,H85,HNpm,Abraham,verified-open,1.0,,,,
GEN 21:11,Este dicho pareció grave en gran manera a Abraham a causa de su hijo.,causa,H182,HNcfpc,[the] causes of,provisional-reference,0.85,,,,
GEN 21:11,Este dicho pareció grave en gran manera a Abraham a causa de su hijo.,hijo.,H1121,HNcmsc/Sp3ms,son/ his,provisional-reference,0.85,,,,
GEN 21:12,"Entonces dijo Dios a Abraham: No te parezca grave a causa del muchacho y de tu sierva; en todo lo que te diga Sara, oye su voz, porque en Isaac te será llamada descendencia.",dijo,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 21:12,"Entonces dijo Dios a Abraham: No te parezca grave a causa del muchacho y de tu sierva; en todo lo que te diga Sara, oye su voz, porque en Isaac te será llamada descendencia.",Dios,H430,HNcmpa,God,provisional-reference,0.85,,,,
GEN 21:12,"Entonces dijo Dios a Abraham: No te parezca grave a causa del muchacho y de tu sierva; en todo lo que te diga Sara, oye su voz, porque en Isaac te será llamada descendencia.",Abraham:,H85,HNpm,Abraham,verified-open,1.0,,,,
GEN 21:12,"Entonces dijo Dios a Abraham: No te parezca grave a causa del muchacho y de tu sierva; en todo lo que te diga Sara, oye su voz, porque en Isaac te será llamada descendencia.",No,H408,HTn,may not,provisional-reference,0.85,,,,
GEN 21:12,"Entonces dijo Dios a Abraham: No te parezca grave a causa del muchacho y de tu sierva; en todo lo que te diga Sara, oye su voz, porque en Isaac te será llamada descendencia.",parezca,H7489,HVqj3ms,it be displeasing,provisional-reference,0.85,,,,
